-3275124.883493, 3086312.265013, -5258181.681946 
-3540165.157791, 2499405.925386, -5396335.949115 
-3773145.148212, 1889864.578656, -5485620.162285 
-3971954.951884, 1263208.325648, -5525225.749797 
-4134794.116440, 625112.262431, -5514794.037316 
-4260187.945189, -18644.914236, -5454419.496045 
-4347000.852199, -662233.239672, -5344648.887181 
-4394446.646343, -1299824.278340, -5186476.310356 
-4402095.651160, -1925643.907061, -4981334.200918 
-4369878.596079, -2534024.606367, -4731080.357578 
-4298087.243740, -3119456.786433, -4437981.117893 
-4187371.747745, -3676638.682782, -4104690.833967 
-4038734.764773, -4200524.369878, -3734227.834221 
-3853522.374357, -4686369.457813, -3329947.088949 
-3633411.888587, -5129774.058236, -2895509.827185 
-3380396.662106, -5526722.630422, -2434850.380044 
-3096768.039985, -5873620.346633, -1952140.550816 
-2785094.606948, -6167325.647433, -1451751.834464 
-2448198.925867, -6405178.692135, -938215.828689 
-2089131.976201, -6585025.446735, -416183.195083 
-1711145.523849, -6705237.191172, 109618.457985 
-1317662.672655, -6764725.269275, 634427.389322 
-912246.864252, -6762950.947796, 1153490.847979 
-498569.606982, -6699930.295264, 1662108.114894 
-80377.226146, -6576234.036469, 2155673.073336 
338543.063297, -6392982.383884, 2629715.922612 
754397.454335, -6151834.892853, 3079943.657271 
1163419.905204, -5854975.432398, 3502278.945229 
1561906.245252, -5505092.407761, 3892897.052718 
3334383.776198, -4147600.729925, 4424876.723498 
3556553.718115, -3602157.698982, 4719706.194439 
3746514.958815, -3024092.970108, 4971793.275219 
3902547.179886, -2418641.587005, 5178855.026197 
4023237.329372, -1791286.611155, 5339016.264093 
4107492.418589, -1147709.466366, 5450826.543933 
4154549.420402, -493738.486922, 5513273.294511 
4163982.179317, 164703.864717, 5525790.988382 
4135705.270806, 821654.632651, 5488266.263372 
4069974.774934, 1471164.368996, 5401038.949202 
3967385.957249, 2107351.013000, 5264898.989936 
3828867.877970, 2724453.159899, 5081079.290128 
3655674.978273, 3316882.237090, 4851244.549444 
3449375.719877, 3879273.115109, 4577476.186886 
3211838.380814, 4406532.695078, 4262253.491140 
2945214.136008, 4893886.032592, 3908431.167753 
2651917.575909, 5336919.580358, 3519213.486474 
2334604.839583, 5731621.157961, 3098125.262898 
1996149.560307, 6074416.286795, 2648979.937185 
1639616.841501, 6362200.561089, 2175845.038956 
1268235.498678, 6592367.761890, 1683005.351116 
885368.818788, 6762833.459386, 1174924.106197 
494484.101772, 6872053.889824, 656202.566630 
99121.260158, 6919039.936071, 131538.355005 
-297139.238938, 6903366.085218, -394317.088333 
-690708.799073, 6825174.282084, -916601.535057 
-1078023.193364, 6685172.643747, -1430585.096340 
-1455574.842680, 6484629.046723, -1931613.057460 
-1819944.580820, 6225359.644883, -2415148.031613 
-2167832.619010, 5909712.422078, -2876811.051197 
-2496088.429305, 5540545.928437, -3312421.224416 
-2801739.276256, 5121203.392894, -3718033.598086 
-3082017.138461, 4655482.446386, -4089974.883740 
-3334383.776198, 4147600.729925, -4424876.723498 
-3556553.718115, 3602157.698982, -4719706.194439 
-3746514.958815, 3024092.970108, -4971793.275219 
-3902547.179886, 2418641.587005, -5178855.026197 
-4023237.329372, 1791286.611155, -5339016.264093 
-4107492.418589, 1147709.466366, -5450826.543933 
-4154549.420402, 493738.486922, -5513273.294511 
-4163982.179317, -164703.864717, -5525790.988382 
-4135705.270806, -821654.632651, -5488266.263372 
-4069974.774934, -1471164.368996, -5401038.949202 
-3967385.957249, -2107351.013000, -5264898.989936 
-3828867.877970, -2724453.159899, -5081079.290128 
-3655674.978273, -3316882.237090, -4851244.549444 
-3449375.719877, -3879273.115109, -4577476.186886 
-3211838.380814, -4406532.695078, -4262253.491140 
-2945214.136008, -4893886.032592, -3908431.167753 
-2651917.575909, -5336919.580358, -3519213.486474 
-2334604.839583, -5731621.157961, -3098125.262898 
-1996149.560307, -6074416.286795, -2648979.937185 
-1639616.841501, -6362200.561089, -2175845.038956 
-1268235.498678, -6592367.761890, -1683005.351116 
-885368.818788, -6762833.459386, -1174924.106197 
-494484.101772, -6872053.889824, -656202.566630 
-99121.260158, -6919039.936071, -131538.355005 
297139.238938, -6903366.085218, 394317.088333 
690708.799073, -6825174.282084, 916601.535057 
1078023.193364, -6685172.643747, 1430585.096340 
1455574.842680, -6484629.046723, 1931613.057460 
1819944.580820, -6225359.644883, 2415148.031613 
2167832.619010, -5909712.422078, 2876811.051197 
2496088.429305, -5540545.928437, 3312421.224416 
2801739.276256, -5121203.392894, 3718033.598086 
3082017.138461, -4655482.446386, 4089974.883740 
4338897.419005, -2829946.065423, 4589729.344324 
4390960.592632, -2232362.766549, 4861713.952145 
4403258.547175, -1614562.844772, 5089670.125559 
4375679.910453, -982141.191851, 5271533.458162 
4308474.438872, -340825.116209, 5405656.967451 
4202250.755588, 303577.524464, 5490826.010155 
4057970.838728, 945230.920066, 5526269.282236 
3876941.309559, 1578324.158082, 5511665.803933 
3660801.599532, 2197123.848114, 5447147.826608 
3411509.103330, 2796026.044343, 5333299.635052 
3131321.452403, 3369606.995740, 5171152.256120 
2822776.069506, 3912672.264387, 4962174.121584 
2488667.189406, 4420303.767116, 4708257.769791 
2132020.553859, 4887904.314428, 4411702.706543 
1756066.010025, 5311239.243358, 4075194.580415 
1364208.260471, 5686474.767235, 3701780.861108 
959996.029657, 6010212.695047, 3294843.241087 
547089.926139, 6279521.205988, 2858067.010457 
129229.291531, 6491961.400480, 2395407.682397 
-289801.663553, 6645609.387224, 1911055.171427 
-706208.129895, 6739073.706260, 1409395.848890 
-1116219.066053, 6771507.930240, 894972.819295 
-1516121.349498, 6742618.329810, 372444.777259 
-1902293.403225, 6652666.533665, -153456.182354 
-2271237.993315, 6502467.159200, -677967.419017 
-2619613.900428, 6293380.435209, -1196338.877747 
-2944266.178401, 6027299.883443, -1703876.106343 
-3242254.725932, 5706635.170583, -2195982.769068 
-3510880.912589, 5334290.285923, -2668202.271780 
-3747712.018028, 4913637.242398, -3116258.121537 
-3950603.263085, 4448485.539111, -3536092.655181 
-4117717.233225, 3943047.661916, -3923903.786162 
-4247540.518456, 3401900.934500, -4276179.436825 
-4338897.419005, 2829946.065423, -4589729.344324 
-4390960.592632, 2232362.766549, -4861713.952145 
-4403258.547175, 1614562.844772, -5089670.125559 
-4375679.910453, 982141.191851, -5271533.458162 
-4308474.438872, 340825.116209, -5405656.967451 
-4202250.755588, -303577.524464, -5490826.010155 
-4057970.838728, -945230.920066, -5526269.282236 
-3876941.309559, -1578324.158082, -5511665.803933 
-3660801.599532, -2197123.848114, -5447147.826608 
-3411509.103330, -2796026.044343, -5333299.635052 
-3131321.452403, -3369606.995740, -5171152.256120 
-2822776.069506, -3912672.264387, -4962174.121584 
-2488667.189406, -4420303.767116, -4708257.769791 
-2132020.553859, -4887904.314428, -4411702.706543 
-1756066.010025, -5311239.243358, -4075194.580415 
-1364208.260471, -5686474.767235, -3701780.861108 
-959996.029657, -6010212.695047, -3294843.241087 
-547089.926139, -6279521.205988, -2858067.010457 
-129229.291531, -6491961.400480, -2395407.682397 
289801.663553, -6645609.387224, -1911055.171427 
706208.129895, -6739073.706260, -1409395.848890 
1116219.066053, -6771507.930240, -894972.819295 
1516121.349498, -6742618.329810, -372444.777259 
1902293.403225, -6652666.533665, 153456.182354 
2271237.993315, -6502467.159200, 677967.419017 
2619613.900428, -6293380.435209, 1196338.877747 
2944266.178401, -6027299.883443, 1703876.106343 
3242254.725932, -5706635.170583, 2195982.769068 
3510880.912589, -5334290.285923, 2668202.271780 
3747712.018028, -4913637.242398, 3116258.121537 
3950603.263085, -4448485.539111, 3536092.655181 
4117717.233225, -3943047.661916, 3923903.786162 
4247540.518456, -3401900.934500, 4276179.436825 
4872443.392082, -1292040.078904, 4742380.080241 
4744284.032028, -695670.782777, 4990796.748560 
4573159.701110, -93001.384313, 5194015.988680 
4360620.127767, 510510.249089, 5350197.415693 
4108590.103289, 1109398.622621, 5457926.626411 
3819352.050604, 1698240.110431, 5516228.008419 
3495525.354308, 2271702.072822, 5524573.575374 
3140042.639107, 2824591.149461, 5482887.748530 
2756123.211519, 3351900.291250, 5391548.041188 
2347243.905332, 3848854.104948, 5251381.639884 
1917107.594858, 4310952.099862, 5063657.913252 
1469609.661133, 4734009.444991, 4830076.916431 
1008802.714743, 5114194.867508, 4552753.995098 
538859.894751, 5448065.349351, 4234200.628575 
64037.076108, 5732597.307737, 3877301.685477 
-411365.672214, 5965213.977190, 3485289.297901 
-883043.029306, 6143808.745129, 3061713.590732 
-1346723.411981, 6266764.229679, 2610410.531168 
-1798207.658893, 6332966.926934, 2135467.189601 
-2233407.058787, 6341817.295013, 1641184.726480 
-2648380.378504, 6293235.183615, 1132039.440332 
-3039369.555402, 6187660.559862, 612642.229712 
-3402833.730948, 6026049.523896, 87696.836190 
-3735481.317285, 5809865.650284, -438042.753461 
-4034299.806359, 5541066.733664, -959815.360104 
-4296583.051660, 5222087.058648, -1472895.730215 
-4519955.775502, 4855815.354569, -1972637.328510 
-4702395.079910, 4445568.634698, -2454514.417687 
-4842248.766289, 3995062.156857, -2914163.044207 
-4938250.298001, 3508375.777473, -3347420.558929 
-4989530.270306, 2989917.003763, -3750363.314708 
-4995624.283836, 2444381.078667, -4119342.199551 
-4956477.150260, 1876708.460000, -4451015.683540 
-4872443.392082, 1292040.078904, -4742380.080241 
-4744284.032028, 695670.782777, -4990796.748560 
-4573159.701110, 93001.384313, -5194015.988680 
-4360620.127767, -510510.249089, -5350197.415693 
-4108590.103289, -1109398.622621, -5457926.626411 
-3819352.050604, -1698240.110431, -5516228.008419 
-3495525.354308, -2271702.072822, -5524573.575374 
-3140042.639107, -2824591.149461, -5482887.748530 
-2756123.211519, -3351900.291250, -5391548.041188 
-2347243.905332, -3848854.104948, -5251381.639884 
-1917107.594858, -4310952.099862, -5063657.913252 
-1469609.661133, -4734009.444991, -4830076.916431 
-1008802.714743, -5114194.867508, -4552753.995098 
-538859.894751, -5448065.349351, -4234200.628575 
-64037.076107, -5732597.307737, -3877301.685477 
411365.672214, -5965213.977190, -3485289.297901 
883043.029306, -6143808.745129, -3061713.590732 
1346723.411981, -6266764.229679, -2610410.531168 
1798207.658893, -6332966.926934, -2135467.189601 
2233407.058787, -6341817.295013, -1641184.726480 
2648380.378504, -6293235.183615, -1132039.440332 
3039369.555402, -6187660.559862, -612642.229712 
3402833.730948, -6026049.523896, -87696.836190 
3735481.317285, -5809865.650284, 438042.753461 
4034299.806359, -5541066.733664, 959815.360104 
4296583.051660, -5222087.058648, 1472895.730215 
4519955.775502, -4855815.354569, 1972637.328510 
4702395.079910, -4445568.634698, 2454514.417687 
4842248.766289, -3995062.156857, 2914163.044207 
4938250.298001, -3508375.777473, 3347420.558929 
4989530.270306, -2989917.003763, 3750363.314708 
4995624.283836, -2444381.078667, 4119342.199551 
4956477.150260, -1876708.460000, 4451015.683540 
4895677.428530, 307454.268054, 4882423.106291 
4593832.163677, 848213.954565, 5106611.414554 
4250384.443377, 1381292.084154, 5284553.459069 
3868444.583369, 1901861.018731, 5414637.769125 
3451471.490171, 2405206.405412, 5495686.281066 
3003241.336685, 2886769.870430, 5526965.007019 
2527813.364590, 3342190.300474, 5508190.681995 
2029493.123223, 3767343.337606, 5439533.329192 
1512793.477859, 4158378.730085, 5321614.720226 
982393.740496, 4511755.200843, 5155502.744282 
443097.293293, 4824272.517840, 4942701.737136 
-100211.911614, 5093100.475858, 4685138.857663 
-642613.581932, 5315804.527281, 4385146.635182 
-1179195.644140, 5490367.829733, 4045441.845717 
-1705098.727992, 5615209.510913, 3669100.908445 
-2215560.173722, 5689198.985226, 3259532.025171 
-2705957.163431, 5711666.192535, 2820444.315127 
-3171848.586040, 5682407.666331, 2355814.224608 
-3609015.256680, 5601688.376357, 1869849.515664 
-4013498.126287, 5470239.329005, 1366951.159953 
-4381634.135356, 5289250.947201, 851673.482860 
-4710089.387183, 5060362.289759, 328682.918822 
-4995889.340144, 4785646.207805, -197284.248628 
-5236445.745608, 4467590.572717, -721464.779372 
-5429580.087516, 4109075.745579, -1239111.613352 
-5573543.311361, 3713348.492182, -1745536.860680 
-5667031.663893, 3283992.579815, -2236154.255895 
-5709198.500115, 2824896.322105, -2706520.691892 
-5699661.950629, 2340217.365857, -3152376.457387 
-5638508.379904, 1834345.038752, -3569683.813527 
-5526291.604146, 1311860.598920, -3954663.560273 
-5364027.875853, 777495.746359, -4303829.261422 
-5153186.680476, 236089.771919, -4614018.818315 
-4895677.428530, -307454.268054, -4882423.106291 
-4593832.163677, -848213.954565, -5106611.414554 
-4250384.443377, -1381292.084154, -5284553.459069 
-3868444.583369, -1901861.018731, -5414637.769125 
-3451471.490171, -2405206.405412, -5495686.281066 
-3003241.336685, -2886769.870430, -5526965.007019 
-2527813.364590, -3342190.300474, -5508190.681995 
-2029493.123223, -3767343.337606, -5439533.329192 
-1512793.477859, -4158378.730085, -5321614.720226 
-982393.740496, -4511755.200843, -5155502.744282 
-443097.293293, -4824272.517840, -4942701.737136 
100211.911614, -5093100.475858, -4685138.857663 
642613.581932, -5315804.527281, -4385146.635182 
1179195.644140, -5490367.829733, -4045441.845717 
1705098.727992, -5615209.510913, -3669100.908445 
2215560.173722, -5689198.985226, -3259532.025171 
2705957.163431, -5711666.192535, -2820444.315127 
3171848.586040, -5682407.666331, -2355814.224608 
3609015.256680, -5601688.376357, -1869849.515664 
4013498.126287, -5470239.329005, -1366951.159953 
4381634.135356, -5289250.947201, -851673.482860 
4710089.387183, -5060362.289759, -328682.918822 
4995889.340144, -4785646.207805, 197284.248628 
5236445.745608, -4467590.572717, 721464.779372 
5429580.087516, -4109075.745579, 1239111.613352 
5573543.311361, -3713348.492182, 1745536.860680 
5667031.663893, -3283992.579815, 2236154.255895 
5709198.500115, -2824896.322105, 2706520.691892 
5699661.950629, -2340217.365857, 3152376.457387 
5638508.379904, -1834345.038752, 3569683.813527 
5526291.604146, -1311860.598920, 3954663.560273 
5364027.875853, -777495.746359, 4303829.261422 
5153186.680476, -236089.771919, 4614018.818315 
4420532.477065, 1806704.867771, 5009486.115360 
3967815.503338, 2241553.532790, 5208850.054581 
3479165.377981, 2656102.341903, 5361041.841098 
2959007.392198, 3046597.076900, 5464683.202523 
2412052.177258, 3409501.356992, 5518835.546640 
1843253.044286, 3741528.664820, 5523008.461433 
1257761.126310, 4039672.109670, 5477164.156341 
660878.728804, 4301231.658335, 5381717.804488 
58011.311191, 4523838.587041, 5237533.782819 
-545381.465839, 4705476.932969, 5045917.844161 
-1143835.183860, 4844501.751130, 4808605.292126 
-1731930.153329, 4939654.011244, 4527745.265934 
-2304340.495134, 4990071.999708, 4205881.277476 
-2855882.372578, 4995299.123410, 3845928.176872 
-3381560.937013, 4955288.044710, 3451145.755141 
-3876615.561954, 4870401.110131, 3025109.223029 
-4336562.956057, 4741407.068899, 2571676.833343 
-4757237.764496, 4569474.111026, 2094954.940020 
-5134830.291064, 4356159.288002, 1599260.810349 
-5465920.999368, 4103394.411899, 1089083.527128 
-5747511.480683, 3813468.560575, 569043.334836 
-5977051.608005, 3489007.347437, 43849.797986 
-6152462.630395, 3132949.143473, -481740.849426 
-6272155.998472, 2748518.466918, -1002968.777105 
-6335047.750559, 2339196.781507, -1515113.664226 
-6340568.329211, 1908690.967809, -2013537.447382 
-6288667.739212, 1460899.753139, -2493726.323611 
-6179816.000343, 999878.404079, -2951331.628090 
-6014998.890806, 529802.001356, -3382209.216320 
-5795709.019869, 54927.629667, -3782456.994139 
-5523932.310560, -420444.175142, -4148450.255691 
-5202130.014844, -892008.372394, -4476874.509324 
-4833216.424144, -1355494.403694, -4764755.494140 
-4420532.477065, -1806704.867771, -5009486.115360 
-3967815.503338, -2241553.532790, -5208850.054581 
-3479165.377981, -2656102.341903, -5361041.841098 
-2959007.392198, -3046597.076900, -5464683.202523 
-2412052.177258, -3409501.356992, -5518835.546640 
-1843253.044286, -3741528.664820, -5523008.461433 
-1257761.126310, -4039672.109670, -5477164.156341 
-660878.728804, -4301231.658335, -5381717.804488 
-58011.311191, -4523838.587041, -5237533.782819 
545381.465839, -4705476.932969, -5045917.844161 
1143835.183860, -4844501.751130, -4808605.292126 
1731930.153329, -4939654.011244, -4527745.265934 
2304340.495134, -4990071.999708, -4205881.277476 
2855882.372578, -4995299.123410, -3845928.176872 
3381560.937013, -4955288.044710, -3451145.755141 
3876615.561954, -4870401.110131, -3025109.223029 
4336562.956057, -4741407.068899, -2571676.833343 
4757237.764496, -4569474.111026, -2094954.940020 
5134830.291064, -4356159.288002, -1599260.810349 
5465920.999368, -4103394.411899, -1089083.527128 
5747511.480683, -3813468.560575, -569043.334836 
5977051.608005, -3489007.347437, -43849.797986 
6152462.630395, -3132949.143473, 481740.849426 
6272155.998472, -2748518.466918, 1002968.777105 
6335047.750559, -2339196.781507, 1515113.664226 
6340568.329211, -1908690.967809, 2013537.447382 
6288667.739212, -1460899.753139, 2493726.323611 
6179816.000343, -999878.404079, 2951331.628090 
6014998.890806, -529802.001356, 3382209.216320 
5795709.019869, -54927.629667, 3782456.994139 
5523932.310560, 420444.175142, 4148450.255691 
5202130.014844, 892008.372394, 4476874.509324 
4833216.424144, 1355494.403694, 4764755.494140 
3508431.345667, 3056738.696364, 5123231.307963 
2942002.345355, 3344264.106754, 5297240.865224 
2348930.116224, 3601503.343521, 5423277.788912 
1734585.612220, 3826126.808302, 5500200.669128 
1104532.432303, 4016100.276217, 5527312.880357 
464476.435639, 4169703.318122, 5504368.890216 
-179785.931552, 4285544.881084, 5431576.483033 
-822420.129507, 4362575.885969, 5309594.878119 
-1457606.363414, 4400098.728069, 5139528.759777 
-2079592.288377, 4397773.594716, 4922918.273112 
-2682745.103545, 4355621.542678, 4661725.076232 
-3261602.563621, 4274024.307463, 4358314.575176 
-3810922.445810, 4153720.846272, 4015434.502425 
-4325730.024193, 3995800.645877, 3636190.033015 
-4801363.121622, 3801693.856068, 3224015.663588 
-5233514.331112, 3573158.337992, 2782644.109061 
-5618270.024389, 3312263.744689, 2316072.498579 
-5952145.794315, 3021372.777998, 1828526.176897 
-6232118.010215, 2703119.791558, 1324420.439002 
-6455651.200347, 2360386.933697, 808320.544521 
-6620721.013526, 1996278.046250, 284900.374016 
-6725832.551963, 1614090.555685, -241099.898393 
-6770033.909288, 1217285.611099, -764916.732787 
-6752924.791166, 809456.739518, -1281806.362799 
-6674660.140418, 394297.302356, -1787087.755896 
-6535948.733841, -24432.952234, -2276185.005539 
-6338046.763415, -442941.938226, -2744668.771296 
-6082746.460028, -857439.573433, -3188296.391637 
-5772359.862763, -1264172.103086, -3603050.306136 
-5409697.880708, -1659456.094411, -3985174.439116 
-4998044.836933, -2039711.794372, -4331208.215257 
-4541128.725149, -2401495.548466, -4638017.899095 
-4043087.448418, -2741530.986993, -4902824.974625 
-3508431.345667, -3056738.696364, -5123231.307963 
-2942002.345355, -3344264.106754, -5297240.865224 
-2348930.116224, -3601503.343521, -5423277.788912 
-1734585.612220, -3826126.808302, -5500200.669128 
-1104532.432303, -4016100.276217, -5527312.880357 
-464476.435639, -4169703.318122, -5504368.890216 
179785.931552, -4285544.881084, -5431576.483033 
822420.129507, -4362575.885969, -5309594.878119 
1457606.363414, -4400098.728069, -5139528.759777 
2079592.288377, -4397773.594716, -4922918.273112 
2682745.103545, -4355621.542678, -4661725.076232 
3261602.563621, -4274024.307463, -4358314.575176 
3810922.445810, -4153720.846272, -4015434.502425 
4325730.024193, -3995800.645877, -3636190.033015 
4801363.121622, -3801693.856068, -3224015.663588 
5233514.331112, -3573158.337992, -2782644.109061 
5618270.024389, -3312263.744689, -2316072.498579 
5952145.794315, -3021372.777998, -1828526.176897 
6232118.010215, -2703119.791558, -1324420.439002 
6455651.200347, -2360386.933697, -808320.544521 
6620721.013526, -1996278.046250, -284900.374016 
6725832.551963, -1614090.555685, 241099.898393 
6770033.909288, -1217285.611099, 764916.732787 
6752924.791166, -809456.739518, 1281806.362799 
6674660.140418, -394297.302356, 1787087.755896 
6535948.733841, 24432.952234, 2276185.005539 
6338046.763415, 442941.938226, 2744668.771296 
6082746.460028, 857439.573433, 3188296.391637 
5772359.862763, 1264172.103086, 3603050.306136 
5409697.880708, 1659456.094411, 3985174.439116 
4998044.836933, 2039711.794372, 4331208.215257 
4541128.725149, 2401495.548466, 4638017.899095 
4043087.448418, 2741530.986993, 4902824.974625 
